四川电信,#genre#
CCTV3综艺,https://node1.olelive.com:6443/live/CCTV3HD/hls.m3u8
CCTV5体育,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8
CCTV5+体育,https://node1.olelive.com:6443/live/CCTV5PHD/hls.m3u8
CCTV6电影,https://node1.olelive.com:6443/live/CCTV6HD/hls.m3u8
CCTV7军事,https://node1.olelive.com:6443/live/CCTV8HD/hls.m3u8
CCTV8电视剧,https://node1.olelive.com:6443/live/CCTV8HD/hls.m3u8
CCTV9记录,https://node1.olelive.com:6443/live/CCTV9HD/hls.m3u8
CCTV10科教,https://node1.olelive.com:6443/live/CCTV10HD/hls.m3u8
CCTV12社会,https://node1.olelive.com:6443/live/CCTV12HD/hls.m3u8
CCTV13新闻,https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8
CCTV14少儿,https://node1.olelive.com:6443/live/CCTV14HD/hls.m3u8
CCTV17农村,https://node1.olelive.com:6443/live/CCTV17HD/hls.m3u8
CCTV1,http://jiexi.bulisite.top/bestv.php?id=cctv1hd8m/8000000
CCTV2,http://jiexi.bulisite.top/bestv.php?id=cctv2hd8m/8000000
CCTV3,http://jiexi.bulisite.top/bestv.php?id=cctv38m/8000000
CCTV4,http://jiexi.bulisite.top/bestv.php?id=cctv4hd8m/8000000
CCTV5,http://jiexi.bulisite.top/bestv.php?id=cctv58m/8000000
CCTV5+,http://jiexi.bulisite.top/bestv.php?id=cctv5phd8m/8000000
CCTV6,http://jiexi.bulisite.top/bestv.php?id=cctv6hd8m/8000000
CCTV7,http://jiexi.bulisite.top/bestv.php?id=cctv7hd8m/8000000
CCTV8,http://jiexi.bulisite.top/bestv.php?id=cctv8hd8m/8000000
CCTV9,http://jiexi.bulisite.top/bestv.php?id=cctv9hd8m/8000000
CCTV10,http://jiexi.bulisite.top/bestv.php?id=cctv10hd8m/8000000
CCTV11,http://jiexi.bulisite.top/bestv.php?id=cctv11hd8m/8000000
CCTV12,http://jiexi.bulisite.top/bestv.php?id=cctv12hd8m/8000000
CCTV13,http://jiexi.bulisite.top/bestv.php?id=cctv13xwhd8m/8000000
CCTV14,http://jiexi.bulisite.top/bestv.php?id=cctvsehd8m/8000000
CCTV15,http://jiexi.bulisite.top/bestv.php?id=cctv15hd8m/8000000
CCTV16,http://jiexi.bulisite.top/bestv.php?id=cctv16hd8m/8000000
CCTV17,http://jiexi.bulisite.top/bestv.php?id=cctv17hd8m/8000000
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8
CCTV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV5+,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV16,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV15,,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV16,http://111.20.40.169/PLTV/88888893/224/3221226921/index.m3u8
CCTV-01綜合,rtmp://202.204.52.116:1935/livetv/cctv1hd
CCTV-02財經,rtmp://202.204.52.116:1935/livetv/cctv2hd
CCTV-03綜藝,rtmp://202.204.52.116:1935/livetv/cctv3hd
CCTV-04中文國際,rtmp://202.204.52.116:1935/livetv/cctv4hd
CCTV-05體育,rtmp://202.204.52.116:1935/livetv/cctv5hd
CCTV-05+体育赛事,http://117.169.121.162:6610/PLTV/88888910/224/3221225649/index.m3u8
CCTV-06電影,rtmp://202.204.52.116:1935/livetv/cctv6hd
CCTV-07國防軍事,rtmp://202.204.52.116:1935/livetv/cctv7hd
CCTV-08電視劇,rtmp://202.204.52.116:1935/livetv/cctv8hd
CCTV-09紀錄,rtmp://202.204.52.116:1935/livetv/cctv9hd
CCTV-10科教,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8
CCTV-11戲曲,http://117.169.124.149:8080/live/cctv-11/index.m3u8
CCTV-12社會,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv12/index.m3u8
CCTV-13新聞,http://117.169.124.149:8080/live/cctv-13/index.m3u8
CCTV-15音樂,http://117.169.124.149:8080/live/cctv-15/index.m3u8
CCTV-16奧林匹克 4K,http://live.cooltv.top/tv/aishang.php?id=cctv164k
CCTV-17農業,http://117.169.124.149:8080/live/HD-4000k-1080P-cctv17/index.m3u8
CCTV風雲足球,http://111.20.40.170/PLTV/88888893/224/3221226984/index.m3u8
CCTV1,http://1.195.111.251:11190/tsfile/live/0001_1.m3u8
CCTV9,http://39.135.134.67/PLTV/88888888/224/3221225676/1.m3u8
gaowang,http://111.20.35.103:6610/yinhe/2/ch00000090990000002497/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV1,http://39.135.138.60:18890/TVOD/88888910/224/3221225618/index.m3u8
CCTV1,http://39.135.138.60:18890/TVOD/88888910/224/3221225642/index.m3u8
CCTV1,http://39.135.138.60:18890/TVOD/88888910/224/3221225762/index.m3u8
CCTV1,http://39.135.138.60:18890/TVOD/88888910/224/3221225918/index.m3u8
CCTV2,http://39.135.138.60:18890/TVOD/88888910/224/3221225619/index.m3u8
CCTV2,http://39.135.138.60:18890/TVOD/88888910/224/3221225643/index.m3u8
CCTV3,http://39.135.138.60:18890/TVOD/88888910/224/3221225634/index.m3u8
CCTV3,http://39.135.138.60:18890/TVOD/88888910/224/3221225647/index.m3u8
CCTV4,http://39.135.138.60:18890/TVOD/88888910/224/3221225621/index.m3u8
CCTV5,http://39.135.138.60:18890/TVOD/88888910/224/3221225633/index.m3u8
CCTV5+,http://39.135.138.60:18890/TVOD/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.135.138.60:18890/TVOD/88888910/224/3221225706/index.m3u8
CCTV6,http://39.135.138.60:18890/TVOD/88888910/224/3221225632/index.m3u8
CCTV6,http://39.135.138.60:18890/TVOD/88888910/224/3221225650/index.m3u8
CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV6,http://111.20.40.166/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.167/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.172/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.173/PLTV/88888893/224/3221226393/index.m3u8
CCTV7,http://39.135.138.60:18890/TVOD/88888910/224/3221225624/index.m3u8
CCTV7,http://39.135.138.60:18890/TVOD/88888910/224/3221225644/index.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://39.135.138.60:18890/TVOD/88888910/224/3221225631/index.m3u8
CCTV8,http://39.135.138.60:18890/TVOD/88888910/224/3221225635/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://111.20.40.166/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.40.167/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.40.172/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.40.173/PLTV/88888893/224/3221226391/index.m3u8
CCTV9,http://39.135.138.60:18890/TVOD/88888910/224/3221225626/index.m3u8
CCTV9,http://39.135.138.60:18890/TVOD/88888910/224/3221225646/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://39.135.138.60:18890/TVOD/88888910/224/3221225627/index.m3u8
CCTV10,http://39.135.138.60:18890/TVOD/88888910/224/3221225636/index.m3u8
CCTV11,http://39.135.138.60:18890/TVOD/88888910/224/3221225628/index.m3u8
CCTV12,http://39.135.138.60:18890/TVOD/88888910/224/3221225629/index.m3u8
CCTV12,http://39.135.138.60:18890/TVOD/88888910/224/3221225637/index.m3u8
CCTV13,http://39.135.138.60:18890/TVOD/88888910/224/3221225638/index.m3u8
CCTV14,http://39.135.138.60:18890/TVOD/88888910/224/3221225639/index.m3u8
CCTV14,http://39.135.138.60:18890/TVOD/88888910/224/3221225640/index.m3u8
CCTV15,http://39.135.138.60:18890/TVOD/88888910/224/3221225641/index.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226230/index.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226233/index.m3u8
CCTV17,http://39.135.138.60:18890/TVOD/88888910/224/3221225907/index.m3u8
CCTV17,http://39.135.138.60:18890/TVOD/88888910/224/3221225908/index.m3u8
CCTV18旅游,https://vd3.bdstatic.com/mda-pe09yr9r30wbxc6f/720p/h264/1682924667761123043/mda-pe09yr9r30wbxc6f.mp4
CCTV9,http://39.135.138.60:18890/TVOD/88888910/224/3221225909/index.m3u8
CCTV9,http://120.84.96.62:808/hls/9/index.m3u8?blog.ntnas.top
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV-1综合 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1综合 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV-1综合 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-1/.m3u8
CCTV-2财经 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225643/index.m3u8
CCTV-2财经 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-2/.m3u8
CCTV-3综艺 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225634/index.m3u8
CCTV-3综艺 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3综艺 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3综艺 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-3/.m3u8
CCTV-4中文国际 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5+体育赛事 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV-6电影 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV-6电影 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV-6电影 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-6/.m3u8
CCTV-6电影 (1080p)[1920*1080],http://183.207.248.37/PLTV/3/224/3221227209/index.m3u8
CCTV-7国防军事 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV-7国防军事 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225644/index.m3u8
CCTV-7国防军事 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV-7国防军事 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-7/.m3u8
CCTV-7国防军事 (1080p)[1920*1080],http://183.207.248.10/PLTV/3/224/3221225546/index.m3u8
CCTV-8电视剧 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-8/.m3u8
CCTV-8电视剧 (1080p)[1920*1080],http://183.207.248.12/PLTV/3/224/3221227204/index.m3u8
CCTV-8电视剧 (1080p)[1920*1080],http://183.207.248.35/PLTV/3/224/3221227205/index.m3u8
CCTV-9纪录 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV-9纪录 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV-10科教 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10科教 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-10/.m3u8
CCTV-11戏曲 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV-11戏曲 (1080p)[1920*1080],http://117.169.120.140:8080/live/cctv-11/.m3u8
CCTV-12社会与法制 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV-12社会与法制 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-13新闻 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻 (720p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻 (720p)[1920*1080],http://117.169.120.140:8080/live/cctv-13/.m3u8
CCTV-17农业农村 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV-17农业农村 (1080p)[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225907/index.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8

卫视,#genre#
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
上海东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
上海东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
江苏卫视,http://jiexi.bulisite.top/bestv.php?id=jswshd8m/8000000
广西卫视,http://jiexi.bulisite.top/bestv.php?id=gxwshd8m/8000000
四川卫视,http://jiexi.bulisite.top/bestv.php?id=scwshd/8000000
湖南卫视,http://jiexi.bulisite.top/bestv.php?id=hunanwshd8m/8000000
浙江卫视,http://jiexi.bulisite.top/bestv.php?id=zjwshd8m/8000000
东方卫视,http://jiexi.bulisite.top/bestv.php?id=dfwshd8m/8000000
北京卫视,http://jiexi.bulisite.top/bestv.php?id=bjwshd8m/8000000
天津卫视,http://jiexi.bulisite.top/bestv.php?id=tjwshd8m/8000000
辽宁卫视,http://jiexi.bulisite.top/bestv.php?id=lnwshd8m/8000000
安徽卫视,http://jiexi.bulisite.top/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,http://jiexi.bulisite.top/bestv.php?id=hljwshd8m/8000000
广东卫视,http://jiexi.bulisite.top/bestv.php?id=gdwshd8m/8000000
深圳卫视,http://jiexi.bulisite.top/bestv.php?id=szwshd8m/8000000
湖北卫视,http://jiexi.bulisite.top/bestv.php?id=hubeiws8m/8000000
吉林卫视,http://jiexi.bulisite.top/bestv.php?id=jlwshd8m/8000000
山东卫视,http://jiexi.bulisite.top/bestv.php?id=sdws8m/8000000
江苏卫视,http://jiexi.bulisite.top/bestv.php?id=jxws8m/8000000
河南卫视,http://jiexi.bulisite.top/bestv.php?id=hnwshd8m/8000000
河北卫视,http://jiexi.bulisite.top/bestv.php?id=hbwshd8m/8000000
广西卫视,http://jiexi.bulisite.top/bestv.php?id=gswshd8m/8000000
重庆卫视,http://jiexi.bulisite.top/bestv.php?id=cqws8m/8000000
东南卫视,http://jiexi.bulisite.top/bestv.php?id=dnwshd8m/8000000
云南卫视,http://jiexi.bulisite.top/bestv.php?id=ynwshd8m/8000000
贵州卫视,http://jiexi.bulisite.top/bestv.php?id=gzwshd8m/8000000
海南卫视,http://jiexi.bulisite.top/bestv.php?id=hainanwshd8m/8000000
欢笑剧场,http://jiexi.bulisite.top/bestv.php?id=hxjc8m/8000000
劲爆体育,http://jiexi.bulisite.top/bestv.php?id=jbtyhd8m/8000000
快乐垂钓,http://jiexi.bulisite.top/bestv.php?id=klcd8m/8000000
金鹰纪实,http://jiexi.bulisite.top/bestv.php?id=jyjs8m/8000000
戏曲精选,http://jiexi.bulisite.top/bestv.php?id=xqjx8m/8000000
第一财经,http://jiexi.bulisite.top/bestv.php?id=dycjhd8m/8000000
上视新闻,http://jiexi.bulisite.top/bestv.php?id=xwzhhd8m/8000000
都市新闻,http://jiexi.bulisite.top/bestv.php?id=dshd8m/8000000
上海纪实,http://jiexi.bulisite.top/bestv.php?id=jspdhd/4000000
东方影视,http://jiexi.bulisite.top/bestv.php?id=dfyshd8m/8000000
五星体育,http://jiexi.bulisite.top/bestv.php?id=wxtyhd8m/8000000
上视外语,http://jiexi.bulisite.top/bestv.php?id=icshd8m/8000000
七彩戏剧,http://jiexi.bulisite.top/bestv.php?id=qcxjhd8m/8000000
上海教育,http://jiexi.bulisite.top/bestv.php?id=setvhd/8000000
全纪实,http://jiexi.bulisite.top/bestv.php?id=qjshd8m/8000000
生活时尚,http://jiexi.bulisite.top/bestv.php?id=shss8m​​/8000000
新视觉,http://jiexi.bulisite.top/bestv.php?id=xsjhd8m/8000000
游戏风云,http://jiexi.bulisite.top/bestv.php?id=yxfy8m/8000000
热门综艺,http://jiexi.bulisite.top/bestv.php?id=rmzy8m/8000000
超级体育,http://jiexi.bulisite.top/bestv.php?id=qcsj8m/8000000
健康养生,http://jiexi.bulisite.top/bestv.php?id=jkys8m/8000000
